Full filepath,Full Class Index,sensitivityscore_before_features.11.block.2.fc1,sensitivityscore_before_features.11.block.2.fc2,sensitivityscore_before_features.12.block.2.fc1,sensitivityscore_before_features.12.block.2.fc2,sensitivityscore_before_features.13.block.2.fc1,sensitivityscore_After_features.13.block.2.fc1_0.5,sensitivityscore_After_features.13.block.2.fc1_0.6,sensitivityscore_After_features.13.block.2.fc1_0.7,sensitivityscore_After_features.13.block.2.fc1_0.8,sensitivityscore_before_features.13.block.2.fc2,sensitivityscore_After_features.13.block.2.fc2_0.5,sensitivityscore_After_features.13.block.2.fc2_0.6,sensitivityscore_After_features.13.block.2.fc2_0.7,sensitivityscore_After_features.13.block.2.fc2_0.8,sensitivityscore_before_features.14.block.2.fc1,sensitivityscore_before_features.14.block.2.fc2,sensitivityscore_before_features.15.block.2.fc1,sensitivityscore_before_features.15.block.2.fc2,sensitivityscore_before_features.16.0
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0014_2679.jpg,8,0.109664366,0.11225916,-0.12035428,-0.070294455,-0.031981133,0.00249663,0.017779421,0.059169315,0.089476325,-0.015767418,0.023632502,0.107296914,0.031018024,0.049092807,-0.013896912,0.017773388,-0.009141615,0.05116234,0.002042252
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0070_2325.jpg,8,-0.19949551,-0.041935246,0.18254007,0.028346715,-0.05900355,-0.014561908,-0.064454824,0.025864035,-0.037852786,-0.031427145,0.060584586,0.022370074,-0.05172918,-0.03398951,-0.048861638,0.0025418866,-0.16403687,-0.017095594,-0.00792202
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0045_2303.jpg,8,-0.11692004,7.6532364e-05,-0.093158424,-0.009555675,0.03800709,-0.009729449,0.013788018,-0.0873232,-0.07411846,0.034900464,0.1235413,0.06736793,0.062268056,0.045514088,-0.017046174,-0.02575199,-0.07692281,0.0026697563,0.017103557
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.jpg,8,0.17708991,-0.011010675,0.12431578,-0.035868734,-0.11326869,-0.05507583,0.069447055,-0.07337887,-0.091257915,-0.07091013,0.079697706,0.09985184,0.0984257,0.022193007,0.11020367,0.015444108,-0.0684834,0.02026045,-0.005730876
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0065_2310.jpg,8,0.10785578,0.01955777,0.09056649,-0.005881056,-0.0898062,0.045770943,0.00082800165,-0.0466379,-0.0333331,-0.13042352,0.030687746,0.0007524071,0.028724559,0.0263895,-0.04836243,-0.026792672,-0.0075144283,0.022308916,0.04692714
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0012_2691.jpg,8,-0.20787713,-0.014799138,0.014288323,-0.018707098,-0.027422242,0.165173,0.101882435,0.08881303,0.017016964,-0.073625915,0.0013401117,0.09271993,0.0039762342,0.023635196,-0.004879022,-0.0023624562,-0.048510186,-0.013644933,0.0036374584
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0140_2586.jpg,8,-0.22686833,-0.05100464,-0.11677317,-0.009367123,-0.06878951,0.03999138,0.116299115,-0.06305635,-0.07501182,-0.013528336,0.028944561,0.045231417,0.032421425,-0.012572088,-0.11428902,-0.01765424,-0.1262958,-0.00012338161,0.0061895098
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.jpg,8,0.0286732,-0.015342679,0.07779266,0.055377867,-0.027320538,0.021454386,-0.064386845,-0.02776558,-0.059337314,-0.09120284,0.011855034,-0.030360028,0.012590341,0.0645666,-0.0047102384,0.0015771585,-0.12065756,0.018482588,-0.002785651
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0131_2289.jpg,8,-0.16324776,-0.057530023,0.13758701,0.018266127,0.035009358,-0.09427002,-0.034536228,-0.1059509,-0.00022246689,-0.022491707,0.08496909,-0.0036258902,-0.012972589,-0.00089336745,0.026991608,-0.019086711,-0.0613948,0.012716152,0.014368003
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0112_2340.jpg,8,-0.23566526,-0.04249307,-0.0553218,-0.025475405,0.006992869,-0.032797825,0.10036591,0.041549563,0.10234271,-0.006471945,0.032465678,0.0834281,0.11127994,0.09486572,0.024452448,-0.037437316,0.05892475,0.031282973,-0.0028375774
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg,8,-0.12922251,-0.063818425,0.010032351,0.017462268,-0.074167386,-0.07577023,-0.04438049,-0.043769084,-0.009963682,0.012376244,0.011398207,0.023514632,-0.059155278,-0.03799847,-0.075729795,0.022758272,0.09601395,0.07492143,0.026046358
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0002_2278.jpg,8,0.16849567,-0.0006673187,0.21821764,0.04962526,-0.0073641995,0.11214164,0.102092996,0.076359525,-0.031703286,-0.036767904,0.050165832,-0.026085675,0.0072052814,-0.035378754,-0.020390436,-0.021937016,0.014451113,-0.0067626648,0.030856118
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0078_2659.jpg,8,0.025250446,0.013086028,0.13896194,0.066019915,-0.003191458,-0.0030020028,-0.06222413,0.021026868,-0.050392978,-0.008782754,0.01643338,0.078523025,0.07146551,0.03320632,-0.07067346,-0.032570563,-0.14059334,-0.0071806507,0.012891367
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0133_2324.jpg,8,-0.08619265,-0.05051114,0.015154898,-0.008144045,-0.055500597,-0.091257036,-0.060286608,-0.0698723,-0.20300528,-0.03461649,0.074426316,-0.045147803,-0.045275226,-0.042128913,-0.031323314,-0.051059097,0.18097353,0.049253114,0.012791402
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0090_2658.jpg,8,-0.24497285,-0.06575774,-0.012796469,0.031161886,0.08061108,0.09000548,-0.042006277,-0.04766228,-0.012838069,0.019322157,0.051572755,0.027166717,0.057432905,0.060356528,-0.039887056,-0.035413936,-0.027422052,0.024247464,0.022898085
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0095_2610.jpg,8,-0.26648146,-0.106888086,-0.016458109,0.03996315,-0.0229486,0.074328594,-0.08281474,-0.11712659,-0.15705961,-0.059104018,0.0023274645,0.011497544,-0.021290155,-0.042401984,-0.047671612,-0.0027132183,-0.052056618,-0.0006055515,0.009950352
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0082_2593.jpg,8,0.055670563,0.04407102,0.0047000684,0.0848987,-0.037349697,-0.095403776,-0.013562954,-0.18795535,-0.15680785,-0.061845448,0.029045796,0.1011319,0.057863265,0.057488296,-0.049673345,-0.033443525,-0.10660474,-0.0020757383,-0.001728741
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg,8,-0.18977207,0.0057924623,-0.01773829,0.025758266,0.016845588,0.047536373,0.091140464,-0.05472997,0.013889349,-0.051683217,0.011090416,0.06102162,0.085048065,0.015236424,-0.05864439,-0.015717056,-0.14931741,-0.062030636,0.029684749
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0028_2682.jpg,8,-0.17472667,-0.0017248541,-0.0959748,-0.008322376,-0.070027635,0.12577546,0.091398895,0.13187262,0.051018693,-0.027272925,-0.0058627822,-0.019526042,0.06958613,0.056882534,-0.08604776,-0.035285838,-0.02776492,0.061269656,0.008554874
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0064_2290.jpg,8,-0.027306959,0.0053827874,0.1627208,0.11385603,0.053864308,0.033096164,-0.031786602,-0.019558333,-0.05834212,-0.029494384,0.097889364,0.01720236,0.025393002,0.03341425,-0.03256524,-0.054320898,-0.063694775,0.022188881,0.017029528
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0074_2277.jpg,8,0.018694086,-0.036351785,0.1454196,0.07934982,-0.07651534,-0.10312097,0.037781313,-0.087751284,-0.14488211,-0.07230115,0.037252557,-0.025366483,-0.007072028,0.030822754,0.070663325,-0.006187618,-0.19263034,-0.055801995,0.013950402
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0004_2345.jpg,8,0.097716756,-0.05283566,0.15669046,0.065041825,0.00017790124,-0.051520884,0.015134949,0.039437473,0.05992374,-0.061448224,0.028299931,-0.004009053,0.05007191,0.03789065,-0.0020570084,-0.0030180821,0.044629022,0.008708525,0.014452595
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0024_4180.jpg,9,0.1451464,0.019885378,0.095168225,0.013038016,0.14918324,0.104042925,0.14280638,0.09407301,0.06380884,0.050209273,-0.04994727,0.009415595,0.011495123,0.054271292,-0.10393858,-0.06182482,0.044096533,0.0010787863,0.009690156
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0022_4483.jpg,9,0.025362074,0.041945368,-0.17939924,-0.09857261,0.021170942,0.054326072,0.1634114,0.07419274,0.0837287,0.023886569,0.09661624,0.10433134,0.067740016,0.08754548,0.016867414,-0.03796915,-0.183029,-0.025037225,0.019928046
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0014_3761.jpg,9,-0.13457192,-0.04623792,-0.038380943,-0.054494813,0.09533678,0.04094967,0.108482644,0.10147612,0.12692866,0.057936154,0.022743411,0.121646166,0.07337396,0.07417859,-0.0559128,0.0034861155,-0.030162806,0.009934948,0.017112534
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0088_4007.jpg,9,0.1420342,0.04771917,0.029611975,0.021944597,0.03569098,0.09019713,0.062034115,0.0074631795,0.007724896,0.04892639,0.12973578,0.18791482,0.19619265,0.25061476,-0.035119385,0.0006993618,0.016449943,0.042183764,0.0053870594
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0085_5846.jpg,9,0.003928758,-0.0017384673,-0.03646087,-0.010639746,-0.06793371,0.07661684,0.08689223,0.06520667,0.080101125,0.0057771504,0.027358348,-0.01608737,0.035533305,0.042150788,0.0147687085,0.044561822,-0.052547727,0.035036005,0.019077716
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0027_4123.jpg,9,-0.07450391,0.018410534,-0.035040483,-0.013903489,0.1123016,0.1013855,0.09225121,0.031370442,0.009385243,0.04192512,0.077227585,0.036020763,0.08058703,0.13698524,-0.06510306,-0.06721948,0.028323881,0.008381952,0.0068105836
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0006_6005.jpg,9,0.051243518,0.0031657955,0.26086476,0.115345925,0.09952484,0.28068504,-0.039638195,0.013203643,-0.0024628565,0.08205511,0.10764912,-0.021513898,0.02899967,0.015654758,0.005042642,0.037524484,0.009696864,-0.0051669027,0.005039716
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0062_4233.jpg,9,-0.072603285,-0.0070158746,0.01620945,-0.038972296,-0.090786576,-0.1831587,-0.14442742,-0.14662248,-0.1626559,-0.004231031,0.13164505,0.17518814,0.059445806,0.030238524,-0.05501772,-0.004090921,0.006412583,0.027368044,0.013545732
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0005_5636.jpg,9,-0.049590543,-0.013121903,-0.21826449,-0.032828335,-0.00044498965,0.010061283,0.065542,0.07559573,0.08858633,-0.0043194788,-0.03230102,0.010807641,0.037988182,0.08214612,-0.12472522,-0.06414613,-0.028179415,0.008935602,0.021919351
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004.jpg,9,0.11629205,0.052723963,-0.04530158,0.022839427,-0.069390625,-0.10039898,-0.06986304,-0.10312966,-0.07911371,-0.06418789,0.04067818,0.091054454,0.0030194968,0.02894548,0.027839333,-0.018533811,-0.19043693,-0.051261812,0.015782285
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0025_5342.jpg,9,0.12102615,-0.054640982,0.06066303,0.10199864,0.10262106,-0.123385414,-0.100021996,-0.054274336,0.056600485,0.0062607527,-0.017796885,0.017476344,0.10032143,0.095065765,-0.04201755,-0.023664586,-0.098491415,0.011498265,-0.0035768892
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0042_3635.jpg,9,-0.017558903,0.020638734,0.27402687,0.06862744,0.10571434,-0.092829965,0.059668105,0.12831506,0.15041223,0.034355674,0.08944642,0.0065718116,0.024848472,0.008074908,0.079655886,0.015829535,0.01319753,0.013160527,0.0088944165
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0064_4936.jpg,9,0.056611735,0.09568228,-0.25051054,-0.024849907,0.061778683,0.08553257,0.033745565,0.099511996,0.027417224,-0.019493628,0.0028442591,0.07060113,0.07828613,0.10100007,-0.06911601,-0.012734102,0.045691773,-0.006559519,0.022811204
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0049_5598.jpg,9,0.12505093,0.065020606,0.052802004,0.036577262,-0.019862168,0.015047849,-0.022758167,-0.016019385,0.07566896,0.008632601,0.1748687,0.1483492,0.12626663,0.18739386,0.015454665,0.011645868,0.020930495,-0.0029927157,0.011990334
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg,9,0.07508153,-0.014100763,-0.15409987,0.01588372,-0.02678527,0.09339488,0.15707281,0.05237861,0.06039335,0.035035077,0.05411546,0.0077903904,0.06793481,0.13307926,-0.011753239,0.0058200518,-0.004939555,0.0058161356,-0.005843578
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0029_4804.jpg,9,0.103958726,-0.062460918,0.05664247,0.088967234,-0.05250458,0.15148704,0.11754714,-0.032810394,-0.06736892,-0.020249128,0.13241844,0.1413117,0.16270503,0.15629052,0.054855824,0.040244468,-0.12290786,0.0018688925,0.0053585316
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0089_4188.jpg,9,-0.035144098,-0.10865414,0.023216017,-0.06906206,-0.10000405,0.005185265,0.015046436,-0.0025157984,-0.039201066,-0.013777202,0.08768609,0.14560665,0.088099115,0.06670369,-0.010546854,0.006697325,0.018679712,0.06021496,0.016741067
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0066_5070.jpg,9,0.17922606,0.037354864,0.18984471,0.023267735,0.0037011988,-0.016319875,-0.01103453,0.02906092,-0.046040565,0.044088192,0.019841999,-0.003095433,-0.073580444,-0.10554107,-0.0009798966,0.03956956,0.047944043,0.036334172,0.0016518512
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953.jpg,9,-0.14953494,-0.034293108,-0.054863967,-0.04041157,0.005863795,-0.020084657,-0.01357916,-0.035238415,-0.015570039,0.011753226,-0.043240596,-0.032442797,0.014005776,0.055733353,-0.02205594,0.0043599503,-0.0033997595,0.020475991,0.018751934
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0074_4146.jpg,9,-0.018747212,0.073700085,-0.15694687,-0.0008151084,0.017590977,-0.14596975,-0.09851527,-0.011020638,-0.041596606,-0.032502767,0.0017071571,0.08285182,0.018052582,0.032855485,-0.061767235,-0.06490133,0.013870176,0.049563583,0.019496446
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0091_4096.jpg,9,0.06458721,0.012767423,-0.015655939,0.02098351,-0.015694425,0.2148672,0.050998766,0.0009669494,0.035338234,0.014673263,0.10151423,0.060404837,0.102036774,0.09844682,0.01981223,0.018505713,-0.021047737,0.026751876,0.025344744
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0065_4026.jpg,9,0.07934676,-0.0007867906,0.109680265,0.040429857,0.036702406,-0.09728233,-0.031121597,-0.15733755,0.024170054,0.05443368,-0.011357989,-0.034208104,0.037244514,0.10645174,0.048313517,0.008277871,-0.0034601497,0.044834375,0.01012656
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0081_6081.jpg,9,0.109653324,0.044730533,0.056967463,-0.043959603,0.005710952,0.20431684,0.18204096,0.09812179,0.06494888,-0.054193247,0.11251849,0.043395825,0.06762804,0.12215586,0.017620314,0.019433258,-0.13797049,0.012484198,0.0049853073
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0061_4196.jpg,9,0.25198162,0.119835876,0.09685912,0.087618336,-0.05808593,-0.053611238,0.116663545,-0.0014985278,0.08539483,-0.012189947,0.042870954,0.08484004,0.05409317,0.051923085,0.024928678,-0.026519718,-0.043886803,-0.0020426526,0.02302555
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0040_4522.jpg,9,-0.051815674,0.08187491,-0.09979354,-0.13430117,0.10674578,0.18532199,0.19551796,0.09802193,0.028317893,0.04224374,0.09618881,0.049434938,0.046135508,0.06410337,-0.03437395,0.036189195,-0.20237854,-0.048808806,0.020664386
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0011_5845.jpg,9,-0.013663225,0.05250252,0.036015935,-0.008215788,-0.019574923,0.18560709,0.14458597,-0.041611016,-0.18180814,-0.0056614224,0.020811452,-0.0031553525,-0.00014659204,-0.0008017118,0.094118714,0.06941592,-0.13289934,-0.027400091,0.017423317
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0047_3802.jpg,9,0.086629696,0.101116545,-0.18680094,-0.10047932,0.04458497,0.11117497,0.14181753,0.08737225,0.035790812,-0.014348066,0.13678417,0.038977534,0.09342973,0.14137171,-0.17560174,-0.09579028,0.02237646,0.003514085,0.020118078
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0053_4072.jpg,9,-0.17487045,-0.029216789,-0.14751011,-0.0070095854,0.0059360564,-0.039937932,0.043353032,0.045457367,-0.03910053,0.02131943,0.11121836,0.123615295,0.07864966,0.08959818,-0.03902342,-0.00038312795,-0.03507876,0.034569494,0.012412708
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0060_4688.jpg,9,0.09341909,0.018824153,0.027187334,-0.024476482,0.05807917,0.1657839,0.10430923,0.05660576,-0.10579869,-0.0001436621,0.053831473,0.15495229,0.14672723,0.098615155,0.02678426,0.0063386057,-0.082554005,0.06801343,0.029762367
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0045_4526.jpg,9,0.21103221,0.110950015,0.061746515,0.05325079,0.011637893,-0.09816277,-0.041434728,-0.023800548,-0.0019147145,0.037499774,0.031017993,0.13022786,0.0076553593,0.061922535,0.11456369,0.06254365,0.01019777,0.004757278,0.017355911
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0017_4116.jpg,9,0.000994876,0.07546738,0.062314827,0.0535727,0.15434328,0.17205721,0.15712453,0.13400476,0.062379137,0.045642532,0.10452755,0.07030665,0.18786173,0.19961454,0.03110309,-0.01587814,-0.11449132,-0.007749426,0.010669803
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918.jpg,9,0.1870105,0.100110106,-0.23245949,-0.026975907,0.018668119,-0.054262746,0.015648708,0.017904354,-0.018345527,-0.0062699933,-0.047973186,0.0596652,0.03932091,0.078257866,-0.08063843,-0.05073399,-0.13008119,-7.198192e-05,0.009251175
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0044_5621.jpg,9,-0.07547633,0.011655721,0.038838554,-0.008985434,-0.017550759,-0.084969774,-0.033732105,0.01567503,0.14384465,0.008236244,0.058751494,0.032515522,0.05167887,0.05793484,-0.05375813,-0.026356425,-0.07338989,0.009516485,0.008564388
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842.jpg,9,-0.060560998,0.08494991,0.003823392,-0.039103672,-0.025520137,-0.025400534,0.09213953,0.03922772,-0.013649698,0.022322949,0.097406074,0.031204298,0.1487535,0.1221827,0.0052303933,-0.015450846,-0.088345006,-0.036579512,0.014810672
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709.jpg,9,0.15138918,0.0070104413,-0.0015781,0.014091477,-0.059134334,0.0057755485,0.07038769,0.010762634,0.016579539,-0.03155927,0.06850549,0.046842217,0.06790872,0.06670599,-0.012455516,-0.052212976,0.033483334,-0.012248572,0.012416845
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0020_4050.jpg,9,-0.050845455,0.0806518,0.07355639,-0.018520255,-0.059806347,0.014201295,0.090885215,0.03972107,0.16280751,-0.062071957,0.14004847,0.0056322627,0.07668374,0.035759456,-0.059070945,-0.01276407,-0.09490693,0.025318334,0.018358154
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0039_4285.jpg,9,-0.228321,-0.08324282,-0.026541658,-0.07513729,0.008397676,-0.035841443,-0.053046256,-0.055443965,-0.042630255,0.004519186,0.022780474,0.049534917,0.0719969,0.055589173,-0.110803284,-0.080941126,-0.07943085,0.0109351985,0.024488872
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0007_3706.jpg,9,0.054015957,0.014436379,-0.1549635,-0.09637068,-0.01293141,-0.119569406,-0.09412344,-0.043263346,-0.03367873,-0.023772527,0.04905825,0.035186987,0.055974357,0.05380539,-0.008828532,0.03462647,0.081334576,0.03134824,0.015114651
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0096_5019.jpg,9,0.018352471,-0.08144308,0.14038698,0.011547124,-0.15600255,0.0055351723,0.11949034,0.09334867,-0.02176046,-0.03367165,0.031260848,0.12541223,0.055820048,0.08132888,0.018679664,0.031201124,0.017740251,0.035748117,0.017524356
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0001_3695.jpg,9,0.1710454,0.022617139,0.088622056,0.091102615,-0.027675472,0.07784477,0.069352284,-0.0018271059,-0.00077801757,0.040763393,0.12917297,0.072429195,-0.02688879,0.015835764,0.016040094,-0.017105103,0.0111482255,0.01888445,0.026315872
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0013_5762.jpg,9,-0.2441975,-0.15080936,0.23411736,0.14477393,0.03638261,0.08277948,-0.008544646,0.04004702,-0.009637829,0.032787286,0.054865588,0.067116156,0.044368345,0.10330901,-0.11742498,-0.030402882,0.17327489,0.057061557,0.0020170761
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0109_4454.jpg,9,0.0864159,0.08357294,0.097469464,-0.04410132,-0.08067807,0.0795992,0.061319247,-0.054606855,-0.069636196,0.015858449,0.059068583,0.0123548275,0.049114414,0.0750419,0.019385844,0.01611688,-0.07671252,0.016342774,0.010362573
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0059_4612.jpg,9,0.064760625,-0.058551036,0.13726513,0.04148273,-0.021162316,-0.004851345,-0.03373845,-0.015753638,-0.035543866,0.03655631,0.028411731,-0.022083305,-0.013115025,-0.024924751,0.10446413,0.01700392,-0.09282961,-0.009815956,0.011333837
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0010_6386.jpg,9,-0.27544445,-0.044642217,0.1784237,0.04586598,-0.18245487,0.04972113,0.061259598,0.08665643,-0.0008728765,-0.028688813,0.07175721,0.038421072,0.10669184,0.06105396,0.030237895,-0.026189713,-0.08956104,-0.012921369,0.012187022
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0009_5841.jpg,9,-0.035874553,-0.047429513,-0.03591004,-0.026227515,0.12800494,-0.06355157,-0.10217422,-0.05689837,-0.08341989,0.06280106,0.0053455466,-0.089959815,0.016776718,-0.08606876,0.012210524,0.03831795,-0.042381447,0.008063687,0.029506221
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0052_5575.jpg,9,-0.035738178,-0.025922174,0.031197464,0.02711083,0.14016852,-0.00065161474,0.07378057,-0.015324496,-0.005215436,0.023605704,0.022011414,0.01430694,0.12832975,0.07623847,-0.018155372,-0.032951478,-0.093421094,0.01664668,0.014237167
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0023_5257.jpg,9,-0.11068207,-0.046952143,0.029334296,0.02259237,0.17727128,-0.05192804,-0.12632252,-0.0656154,-0.09187026,0.04332148,0.11364538,0.061250493,-0.031312708,0.036139637,-0.09819504,-0.05614938,-0.024733372,-0.014770137,0.009237563
/mnt/sdd/caltech_training_multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0094_5856.jpg,9,-0.14675023,0.028400939,0.0040553734,0.048316374,0.07477336,0.098246835,0.0262567,0.04104447,0.0034773573,0.09425656,0.09151098,0.043297037,0.10820184,0.10047043,-0.0694744,-0.04026436,-0.071643576,0.0046639815,0.027724547
